country,country_clean,region,is_developed,year,month,quarter,date,period,season,year_category,energy_source,energy_source_clean,source_category,energy_type,electricity_production_gwh,share_of_total,is_renewable,is_fossil,energy_intensity_category,is_outlier,is_negative,is_zero
IEA Total,IEA Total,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,43441.003054,0.0041061560942092,True,False,High,False,False,False
IEA Total,IEA Total,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,44176.093128,0.0042366746383666,True,False,High,False,False,False
IEA Total,IEA Total,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,45189.652734,0.0044622218856971,True,False,High,False,False,False
IEA Total,IEA Total,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,166166.482483,0.0163077753908266,False,True,Very High,False,False,False
IEA Total,IEA Total,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,45350.739032,0.0043358342172003,True,False,High,False,False,False
IEA Total,IEA Total,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,169861.246336,0.0161680071240028,False,True,Very High,False,False,False
IEA Total,IEA Total,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,46489.245916,0.0044078785122788,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,4234.0,0.2525204880907638,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,12509.999,0.7473598344278384,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,16746.0,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,2.004,0.0001198525348323,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.004,0.0001198525348323,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,4466.999,0.2647485079313026,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,12381.999,0.7351335502201715,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,16851.0,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,2.0,0.0001178221292411,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.0,0.0001178221292411,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5079.0,0.2934195647966867,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,12213.999,0.706410111562566,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,17295.999,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,3.0,0.0001703215241414,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3.0,0.0001703215241414,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5245.0,0.2912862030725761,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,12747.001,0.708274758068116,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,18000.0,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,4.998,0.0002733966204387,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4.998,0.0002733966204387,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2013,1,1,2013-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,2.999,0.0001655357880424,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5237.999,0.2945826625339164,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,12554.0,0.7048007115802105,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,17803.003,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,3.0,0.0001693426489767,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3.0,0.0001693426489767,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2014,1,1,2014-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,8.001,0.0004471191127531,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5003.002,0.269497929059753,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,13541.0,0.7297513659840907,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,18557.999,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,3.999,0.0002130362456884,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3.999,0.0002130362456884,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,10.0,0.0005377703497631,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5067.998,0.2788180113699786,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,13091.609,0.7205249885477348,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,18171.608,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,3.0,0.0001658043759039,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3.0,0.0001658043759039,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,9.001,0.0004911957063825,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,4944.154,0.262111499114426,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,13891.929,0.7373469553373869,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,18846.295,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,2.085,0.0001111954630784,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.085,0.0001111954630784,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,8.127,0.0004303500851085,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5746.882999,0.2956775653677737,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,13679.377001,0.70400174456487,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,19432.498001,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,1.874998,9.710757852914767e-05,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,1.874998,9.710757852914767e-05,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,4.362999,0.0002235822888328,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5781.453001,0.3025133553875543,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,13329.110001,0.6970064723072676,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,19119.793,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,2.661,0.0001367339572798,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.661,0.0001367339572798,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,6.568999,0.0003434384016774,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5849.347001,0.311474080998319,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,12919.620001,0.6880131782886553,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,18778.694,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,3.067,0.0001615584992338,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3.067,0.0001615584992338,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,6.66,0.0003511823208248,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5679.82823,0.2950894816733758,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,13574.617136,0.7044688278534236,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,19262.988257,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,2.4598020000000003,0.0001275379398353,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.4598020000000003,0.0001275379398353,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,6.083086,0.0003141523839837,True,False,Low,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,5799.765061,0.2938144262719814,True,False,Medium,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,13940.171089,0.7057443361575665,True,False,High,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,19748.612149,1.0,False,False,High,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,2.943,0.0001514247950896,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,2.943,0.0001514247950896,False,True,Low,False,False,False
Iceland,Iceland,Europe,True,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,5.7330000000000005,0.0002898128263298,True,False,Low,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,136879.263364,0.1120129354975234,True,False,Very High,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,54257.662075,0.0444328423092402,False,True,High,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,36158.280103,0.0308265419787217,False,False,High,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,9312.067557,0.0073514025981784,False,True,Medium,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,7418.049871,0.0057848235367131,True,False,Medium,False,False,False
India,India,Asia,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,30191.127553,0.023230571841237,True,False,High,False,False,False
India,India,Asia,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
India,India,Asia,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,133975.479827,0.0983963999192343,True,False,Very High,False,False,False
